Register_ID;Country;Validation;Began;Ended;Duration in Days;Dead;Displaced;Main cause;Severity;Affected sq km;Magnitude;Longitude of Centroid X;Latitude of Centroid Y;M>6;Total annual floods M>6;M>4;Total annual floods M>4;Date Began;Total floods M>6;Total floods M>4
2712;China;News;14/08/2005;05/09/2005;23;28;14500;Heavy rain;1;43676;6;112.26;32.06;1;38;1;88;14/08/2005;616;2280
2711;China;News;13/08/2005;20/08/2005;8;15;206000;Heavy rain;1;85857;5.84;123.07;41.86;0;37;1;87;13/08/2005;615;2279
2710;Vietnam;News;13/08/2005;16/08/2005;4;13;0;Heavy rain;1;14786;4.77;104.86;19.17;0;37;1;86;13/08/2005;615;2278
2709;Thailand;News;13/08/2005;26/09/2005;45;11;119270;Monsoonal rain;2;134287;7.08;99.37;19.07;1;37;1;85;13/08/2005;615;2277
2708;Iran;News;09/08/2005;11/08/2005;3;43;0;Heavy rain;1;4900;4.17;55.82;37.68;0;36;1;84;09/08/2005;614;2276
2707;Central African Republic;News;08/08/2005;25/08/2005;18;1;22500;Heavy rain;1;65654;6.07;18.49;4.41;1;36;1;83;08/08/2005;614;2275
2706;China;News;05/08/2005;14/08/2005;10;7;230000;Heavy rain;1;855820;6.93;81.86;39.89;1;35;1;82;05/08/2005;613;2274
2705;Bulgaria;News;04/08/2005;11/08/2005;8;7;12000;Heavy rain;1;44209;5.55;24.46;42.27;0;34;1;81;04/08/2005;612;2273
2704;Sudan;News;03/08/2005;19/08/2005;17;8;8000;Heavy rain;1;163361;6.44;24.74;13.04;1;34;1;80;03/08/2005;612;2272
2703;South Korea;News;02/08/2005;04/08/2005;3;11;1500;Monsoonal rain;1;9965;4.48;127.46;35.7;0;33;1;79;02/08/2005;611;2271
2702;Turkey;News;02/08/2005;03/08/2005;2;7;0;Heavy rain;1;1667;3.52;40.39;40.83;0;33;0;78;02/08/2005;611;2270
2701;Iran;News;31/07/2005;01/08/2005;2;27;0;Heavy rain;1;4581;3.96;55.79;37.68;0;33;0;78;31/07/2005;611;2270
2700;India;News;30/07/2005;03/08/2005;5;8;344857;Monsoonal rain;1;11721;4.77;86.28;20.99;0;33;1;78;30/07/2005;611;2270
2699;Philippines;News;27/07/2005;30/07/2005;4;3;32782;Monsoonal rain;1;1058;3.63;122.91;10.41;0;33;0;77;27/07/2005;611;2269
2698;India;News;23/07/2005;16/08/2005;25;126;100000;Monsoonal rain;1;619198;7.19;79.97;16.98;1;33;1;77;23/07/2005;611;2269
2697;India;News;24/07/2005;05/08/2005;13;987;160000;Monsoonal rain;1;35552;5.66;73.44;17.98;0;32;1;76;24/07/2005;610;2268
2696;China;News;21/07/2005;22/07/2005;2;16;0;Dam/Levy break or release;1;396;2.9;104.26;27.7;0;32;0;75;21/07/2005;610;2267
2695;Malaysia;News;17/07/2005;19/07/2005;3;4;600;Brief torrential rain;2;1469;3.95;116.22;6.05;0;32;0;75;17/07/2005;610;2267
2694;Taiwan;News;16/07/2005;20/07/2005;5;17;0;Tropical cyclone;1;12148;4.78;120.86;28.12;0;32;1;75;16/07/2005;610;2267
2693;China;News;10/07/2005;18/07/2005;9;0;0;Heavy rain;1;101854;5.96;115.76;32.61;0;32;1;74;10/07/2005;610;2266
2692;Romania;News;12/07/2005;28/07/2005;17;23;13000;Heavy rain;2;40037;6.13;27.86;45.76;1;32;1;73;12/07/2005;610;2265
2691;Japan;News;10/07/2005;11/07/2005;2;4;600;Heavy rain;1;23384;4.67;130.96;32.96;0;31;1;72;10/07/2005;609;2264
2690;India;News;07/07/2005;27/07/2005;21;40;3000000;Monsoonal rain;1;823462;7.24;87.01;27.44;1;31;1;71;07/07/2005;609;2263
2689;Pakistan;News;05/07/2005;14/08/2005;41;40;452000;Monsoonal rain;1;433455;7.25;73.56;30.92;1;30;1;70;05/07/2005;608;2262
2688;China;News;01/07/2005;12/08/2005;43;5;1500;Heavy rain;1;275029;7.07;125.5;44.56;1;29;1;69;01/07/2005;607;2261
2687;Romania;News;02/07/2005;16/07/2005;15;23;7000;Heavy rain;1;72209;6.03;26.33;43.85;1;28;1;68;02/07/2005;606;2260
2686;India;News;02/07/2005;15/07/2005;14;62;49000;Monsoonal rain;1;55740;5.89;80.2;24.13;0;27;1;67;02/07/2005;605;2259
2685;North Korea;News;30/06/2005;02/07/2005;3;88;16000;Monsoonal rain;1;2587;3.89;126.5;39.73;0;27;0;66;30/06/2005;605;2258
2684;China;News;28/06/2005;19/07/2005;22;65;428000;Heavy rain;1;69403;6.18;103.52;30.68;1;27;1;66;28/06/2005;605;2258
2683;Australia;News;30/06/2005;03/07/2005;4;3;3000;Heavy rain;1;7891;4.5;153.29;-28.52;0;26;1;65;30/06/2005;604;2257
2682;India;News;29/06/2005;03/07/2005;5;1;140000;Monsoonal rain;1;6803;4.53;86.43;20.98;0;26;1;64;29/06/2005;604;2256
2681;Mexico;News;29/06/2005;30/06/2005;2;2;0;Heavy rain;1;969;3.29;-97.65;21.35;0;26;0;63;29/06/2005;604;2255
2680;India;News;28/06/2005;15/07/2005;18;202;500000;Monsoonal rain;2;73781;6.42;73.07;21.43;1;26;1;63;28/06/2005;604;2255
2679;Chile;News;26/06/2005;28/06/2005;3;5;800;Heavy rain;1;12210;4.56;-72.76;-36.96;0;25;1;62;26/06/2005;603;2254
2678;India;News;26/06/2005;29/06/2005;4;6;5000;Heavy rain;1;6531;4.42;78.44;31.67;0;25;1;61;26/06/2005;603;2253
2677;El Salvador;News;24/06/2005;27/06/2005;4;41;1500;Heavy rain;1;35359;5.15;-88.2;13.95;0;25;1;60;24/06/2005;603;2252
2676;Bangladesh;News;23/06/2005;30/06/2005;8;5;70000;Monsoonal rain;1;15322;5.09;89.11;25.96;0;25;1;59;23/06/2005;603;2251
2675;Pakistan;News;21/06/2005;05/08/2005;46;5;50000;Snowmelt;2;28631;6.42;71.51;34.27;1;25;1;58;21/06/2005;603;2250
2674;China;News;19/06/2005;30/06/2005;12;200;1500000;Heavy rain;2;226558;6.74;111.32;23.54;1;24;1;57;19/06/2005;602;2249
2673;UK;News;19/06/2005;20/06/2005;2;0;0;Brief torrential rain;2;1055;3.63;-1.02;54.26;0;23;0;56;19/06/2005;601;2248
2672;Kenya;News;17/06/2005;20/06/2005;4;20;1200;Heavy rain;1;3517;4.15;34.24;0.54;0;23;1;56;17/06/2005;601;2248
2671;China;News;17/06/2005;25/06/2005;9;19;210000;Heavy rain;2;93629;6.23;117.77;26.69;1;23;1;55;17/06/2005;601;2247
2670;Tajikistan;News;15/06/2005;21/07/2005;37;39;11000;Heavy rain;1;102998;6.58;70.8;37.18;1;22;1;54;15/06/2005;600;2246
2669;Taiwan;News;11/06/2005;17/06/2005;7;16;2700;Heavy rain;2;3446;4.68;120.35;22.8;0;21;1;53;11/06/2005;599;2245
2668;China;News;10/06/2005;12/06/2005;3;117;400;Brief torrential rain;2;2332;4.15;129.27;44.32;0;21;1;52;10/06/2005;599;2244
2667;Tajikistan;News;08/06/2005;10/06/2005;3;6;2000;Heavy rain;1;5936;4.25;68.1;39.47;0;21;1;51;08/06/2005;599;2243
2666;Canada;News;07/06/2005;01/07/2005;25;4;5000;Heavy rain;2;86681;6.64;-114.42;50.84;1;21;1;50;07/06/2005;599;2242
2665;Georgia;News;05/06/2005;17/06/2005;13;1;50;Heavy rain;1;14901;5.29;45.32;42.05;0;20;1;49;05/06/2005;598;2241
2664;Brazil;News;01/06/2005;04/06/2005;4;28;31000;Heavy rain;1;6052;4.38;-35.37;-8.02;0;20;1;48;01/06/2005;598;2240
2663;China;News;30/05/2005;10/06/2005;12;160;300000;Heavy rain;1;679664;6.91;108.1;28.72;1;20;1;47;30/05/2005;598;2239
2662;Ukraine;News;28/05/2005;30/05/2005;3;0;50;Heavy rain;1;8129;4.39;35.88;47.05;0;19;1;46;28/05/2005;597;2238
2661;China;News;28/05/2005;29/05/2005;2;8;0;Brief torrential rain;1;2021;3.61;104.12;34.41;0;19;0;45;28/05/2005;597;2237
2660;Bulgaria;News;26/05/2005;13/06/2005;19;6;0;Heavy rain;1;71253;6.13;25.27;43.13;1;19;1;45;26/05/2005;597;2237
2659;Russia;News;11/05/2005;07/06/2005;28;1;50;Heavy rain;2;379340;7.33;135.16;47.94;1;18;1;44;11/05/2005;596;2236
2658;Finland;News;25/05/2005;31/05/2005;7;0;400;Snowmelt;1;24899;5.24;26.37;67.47;0;17;1;43;25/05/2005;595;2235
2657;Bangladesh;News;25/05/2005;28/05/2005;4;13;50000;Heavy rain;1;12730;4.71;91.64;24.6;0;17;1;42;25/05/2005;595;2234
2656;Brazil;News;24/05/2005;27/05/2005;4;5;0;Brief torrential rain;1;929;3.57;-46.61;-23.53;0;17;0;41;24/05/2005;595;2233
2655;New Zealand;News;18/05/2005;21/05/2005;4;0;290;Heavy rain;2;628;3.7;176.12;-37.66;0;17;0;41;18/05/2005;595;2233
2654;Tajikistan;News;07/05/2005;18/05/2005;12;1;0;Heavy rain;1;26480;5.5;69.25;37.97;0;17;1;41;07/05/2005;595;2233
2653;Afghanistan;News;04/05/2005;08/05/2005;5;14;0;Snowmelt;1;82364;5.61;64.77;33.71;0;17;1;40;04/05/2005;595;2232
2652;Kenya;News;03/05/2005;03/06/2005;32;4;40000;Heavy rain;2;443212;7.45;37.24;0.8;1;17;1;39;03/05/2005;595;2231
2651;Indonesia;News;26/04/2005;27/04/2005;2;20;750;Heavy rain;1;1727;3.54;97.66;3.7;0;16;0;38;26/04/2005;594;2230
2650;Georgia;News;25/04/2005;30/05/2005;36;0;6000;Heavy rain;1;1515482;7.74;41.55;42.65;1;16;1;38;25/04/2005;594;2230
2649;Ethiopia;News;23/04/2005;14/06/2005;53;177;260000;Heavy rain;2;336115;7.55;43.29;6.27;1;15;1;37;23/04/2005;593;2229
2648;Romania;News;18/04/2005;04/06/2005;48;4;7000;Heavy rain;2;58910;6.75;21.21;45.7;1;14;1;36;18/04/2005;592;2228
2647;Tanzania;News;16/04/2005;18/04/2005;3;1;300;Heavy rain;1;507;3.18;39.3;-6.13;0;13;0;35;16/04/2005;591;2227
2646;Colombia;News;11/04/2005;14/04/2005;4;11;0;Heavy rain;1;34532;5.14;-74.32;6.35;0;13;1;35;11/04/2005;591;2227
2645;USA;News;01/04/2005;06/04/2005;6;2;11000;Heavy rain;2;130492;6.19;-74.73;42.22;1;13;1;34;01/04/2005;591;2226
2644;Afghanistan;News;29/03/2005;30/03/2005;2;6;0;Heavy rain;1;1438;3.46;68.45;33.53;0;12;0;33;29/03/2005;590;2225
2643;New Zealand;News;25/03/2005;26/03/2005;2;0;0;Heavy rain;1;2456;3.69;173;-41.37;0;12;0;33;25/03/2005;590;2225
2642;Madagascar;News;24/03/2005;26/03/2005;3;0;900;Heavy rain;1;151;2.65;46.98;-25.01;0;12;0;33;24/03/2005;590;2225
2641;Pakistan;News;20/03/2005;24/03/2005;5;20;3500;Heavy rain;1;75648;5.58;68.37;29.52;0;12;1;33;20/03/2005;590;2225
2640;Poland;News;17/03/2005;08/04/2005;23;4;1000;Snowmelt;1;673469;7.19;21.66;50.51;1;12;1;32;17/03/2005;590;2224
2639;Afghanistan;News;15/03/2005;18/03/2005;4;2;0;Heavy rain;1;89539;5.55;66.11;36.48;0;11;1;31;15/03/2005;589;2223
2638;Zambia;News;01/03/2005;01/04/2005;32;0;300;Heavy rain;1;122632;6.59;31.11;-10.59;1;11;1;30;01/03/2005;589;2222
2637;Iraq;News;13/03/2005;25/03/2005;13;0;0;Heavy rain;1;260716;6.53;46.29;32.96;1;10;1;29;13/03/2005;588;2221
2636;China;News;11/03/2005;22/03/2005;12;1;3000;Heavy rain;1;220943;6.42;78.83;44.83;1;9;1;28;11/03/2005;587;2220
2635;Iran;News;11/03/2005;12/03/2005;2;3;3000;Heavy rain;1;23040;4.66;48.85;33.77;0;8;1;27;11/03/2005;586;2219
2634;Algeria;News;06/03/2005;09/03/2005;4;3;0;Heavy rain;1;436815;6.24;3.95;24.21;1;8;1;26;06/03/2005;586;2218
2633;Madagascar;News;02/03/2005;15/03/2005;14;25;8300;Heavy rain;1;16367;5.36;48.28;-17.76;0;7;1;25;02/03/2005;585;2217
2632;Afghanistan;News;05/03/2005;05/04/2005;32;26;5000;Heavy rain;1;275340;6.95;61.85;30.74;1;7;1;24;05/03/2005;585;2216
2631;Pakistan;News;02/03/2005;08/03/2005;7;15;5000;Heavy rain;1;104031;5.86;66.93;30.72;0;6;1;23;02/03/2005;584;2215
2630;Saudi Arabia;News;01/03/2005;23/03/2005;23;7;700;Heavy rain;1;488993;7.05;48.57;24.39;1;6;1;22;01/03/2005;584;2214
